Date,SXXP,URW,LI,BAYN,BNP,ACA,RDSA,NDA
9/17/03,247.03,,15.0438,18.215,44.2156,15.7941,20.135,3.919
9/16/03,244.7,,15.0438,18.455,44.5049,15.632,20.225,3.8479
9/15/03,245.03,,15.0438,18.271,43.3091,15.2806,20.06,3.7452
9/12/03,244.51,,15.0406,18.114,42.7594,15.2445,20.17,3.7373
9/11/03,243.21,,15.0438,18.289,43.2127,15.4157,20.43,3.6741
9/10/03,242.38,,15.2059,18.298,43.0294,15.4247,20.395,3.6504
9/9/03,245.21,,14.6223,18.658,43.6659,15.7851,20.6,3.682
9/8/03,246.33,,14.4278,18.768,44.3602,15.9473,20.915,3.7373
9/5/03,244.28,,14.5705,18.436,44.1674,15.659,20.755,3.7215
9/4/03,241.78,,14.5899,18.759,44.4856,15.641,20.925,3.7689
9/3/03,241.03,,14.3468,18.759,45.2378,15.5869,20.95,3.8242
9/2/03,237.44,,14.4343,18.095,44.3602,15.4608,20.7,3.7373
9/1/03,238.64,,14.3954,18.372,44.3892,15.7311,20.575,3.7136
8/29/03,235.48,,14.5154,17.948,43.7623,15.5869,20.325,3.6978
8/28/03,236.28,,14.4278,18.215,44.6881,15.7491,20.6,3.7057
8/27/03,235.69,,14.457,18.224,43.8491,15.704,20.475,3.7136
8/26/03,233.89,,14.363,18.059,43.2416,15.7221,20.36,3.6425
8/25/03,235.39,,14.3305,18.178,44.2831,15.9924,20.585,3.7689
8/22/03,237.43,,14.3435,18.409,44.9389,16.2626,20.73,3.7847
8/21/03,237.92,,14.363,18.464,45.3535,16.3257,20.63,3.8479
8/20/03,239.22,,14.4473,18.344,46.2214,16.3978,20.355,3.9111
8/19/03,240.36,,14.363,17.92,47.1762,16.6681,20.515,3.5556
8/18/03,240.27,,14.5737,18.289,47.4462,16.6861,20.645,3.5082
8/15/03,240.3,,14.47,17.782,46.9544,16.8483,20.475,3.4924
8/14/03,239.45,,14.6094,17.69,46.9544,16.3798,20.525,3.5161
8/13/03,237.85,,14.5316,17.478,45.6043,16.1005,20.135,3.5319
8/12/03,237.3,,14.4959,17.764,46.0671,16.3347,20.225,3.437
8/11/03,237.22,,14.5089,17.662,45.3342,16.1545,20.24,3.358
8/8/03,235.12,,14.3597,17.561,45.0932,16.1725,19.75,3.3264
8/7/03,234.82,,14.3079,17.524,44.9485,16.2176,19.45,3.3264
8/6/03,233.94,,14.3046,18.344,45.2378,16.0014,19.09,3.3185
8/5/03,236.51,,14.3143,19.616,46.559,15.8122,19.15,3.3817
8/4/03,235.44,,14.3305,19.395,45.3728,15.2716,19.01,3.3501
8/1/03,234.91,,14.2722,19.34,45.855,15.2896,19.05,3.3817
7/31/03,237.2,,14.2916,19.543,46.5975,15.2536,19.5,3.4133
7/30/03,237.52,,14.2916,18.796,44.9003,15.3977,19.025,3.358
7/29/03,238.2,,14.2527,18.418,44.6399,15.1544,19.08,3.3264
7/28/03,239.54,,14.2657,18.455,44.7653,15.3346,19.475,3.3422
7/25/03,236.88,,14.2625,17.865,43.502,15.0373,19.325,3.2711
7/24/03,237.59,,14.3111,18.206,44.6206,15.2175,20.145,3.2948
7/23/03,234.09,,14.0874,17.764,43.0777,15.1544,20.15,3.2711
7/22/03,231.59,,14.256,18.022,43.3477,15.1454,20.25,3.2869
7/21/03,230.65,,13.8183,18.335,43.0969,15.1815,20,3.3027
7/18/03,231.54,,13.7794,18.602,44.3506,15.2986,20.17,3.3343
7/17/03,230.04,,13.9901,18.363,44.1963,15.4428,20.12,3.3422
7/16/03,232.26,,14.1652,18.575,44.476,15.5959,19.88,3.4133
7/15/03,232.88,,14.2495,18.879,44.6495,15.5689,19.88,3.437
7/14/03,236.43,,14.2657,19.082,44.5628,15.3527,20.28,3.437
7/11/03,233.66,,14.0841,18.612,43.8588,14.9923,20.105,3.3422
7/10/03,232.63,,14.0971,18.344,43.0873,14.9562,19.835,3.3343
7/9/03,233.66,,13.9415,18.63,43.6659,15.1364,20.13,3.3501
7/8/03,234.65,,14.1782,19.082,44.5145,15.2806,20.445,3.3896
7/7/03,235.72,,14.2657,19.22,43.907,15.3707,20.525,3.3659
7/4/03,233.65,,14.23,18.049,42.6726,15.0013,20.05,3.3027
7/3/03,234.05,,14.2171,18.114,43.4055,14.9472,20.08,3.2869
7/2/03,233.24,,14.042,18.178,43.3187,14.9833,20.195,3.279
7/1/03,230.33,,14.0712,17.856,42.1519,14.6048,19.93,3.2237
6/30/03,233.04,,13.9415,18.602,42.6726,14.9112,20.21,3.3264
6/27/03,233.92,,13.7794,18.759,43.4055,15.1815,20.555,3.358
6/26/03,234.53,,13.8928,18.759,43.4345,15.3166,20.6,3.3264
6/25/03,237.73,,13.8442,18.602,43.4248,15.4428,20.68,3.2948
6/24/03,234.73,,14.1004,18.28,43.5405,15.1364,20.625,3.3185
6/23/03,237.31,,13.9415,18.713,43.4248,15.1004,20.625,3.437
6/19/03,243.01,,13.6173,18.667,44.341,15.1544,20.615,3.4608
6/18/03,246.11,,13.7956,18.99,45.7586,16.0104,20.93,3.5319
6/17/03,247.09,,13.9901,18.704,45.1317,15.8932,20.795,3.5161
6/16/03,245.02,,13.8831,18.39,44.2252,16.2086,20.87,3.4212
6/13/03,241,,13.8539,17.524,42.8848,15.9563,20.52,3.358
6/12/03,243.05,,13.7145,18.197,43.6756,15.7671,20.985,3.4291
6/11/03,241.35,,13.5848,17.902,44.746,15.4518,20.58,3.3896
6/10/03,237.18,,13.6205,17.469,43.1548,15.4968,20.125,3.3501
6/9/03,236.82,,13.8766,16.989,42.663,15.641,19.865,3.4133
6/6/03,239.38,,13.5848,17.367,43.3766,15.5599,20.05,3.3975
6/5/03,237.25,,13.8312,16.814,42.3447,15.5599,19.69,3.4054
6/4/03,235.14,,13.9415,17.081,42.0651,15.8662,19.965,3.4133
6/3/03,233.19,,14.2138,16.62,41.6601,16.3257,19.555,3.3343
6/2/03,235.44,,14.1684,16.768,41.2743,16.3077,19.525,3.4054
5/30/03,231.27,,14.3954,16.012,40.5993,16.0374,19.22,3.3817
5/28/03,230.55,,13.9739,15.717,40.1942,15.686,19.5,3.3975
5/27/03,227.51,,14.0712,15.256,39.6542,15.2085,19.185,3.279
5/26/03,226.15,,14.0971,15.311,39.7121,15.2986,19.125,3.2316
5/23/03,225.78,,14.0128,15.487,40.0689,15.8572,19.17,3.2158
5/22/03,225.29,,13.9155,15.782,39.5771,14.8481,19.255,3.2553
5/21/03,222.49,,14.0647,15.56,39.4806,14.722,18.945,3.2237
5/20/03,224.69,,14.0679,15.809,39.2974,14.6139,19.21,3.2869
5/19/03,223.32,,14.1036,15.782,39.5385,14.4607,19.05,3.2869
5/16/03,227.85,,14.0387,16.805,41.689,15.3887,19.605,3.3185
5/15/03,224.98,,13.7275,16.906,41.7565,15.686,19.535,3.3659
5/14/03,224.03,,13.293,16.021,41.2743,15.7491,19.4,3.3738
5/13/03,223.7,,13.7632,15.293,41.1007,15.3887,19.35,3.4054
5/12/03,223.67,,13.2379,15.68,40.3678,15.1815,19.25,3.3264
5/9/03,222.41,,13.5297,15.689,40.0689,15.0373,19.15,3.2869
5/8/03,220.41,,13.3903,15.745,40.2521,14.8661,18.91,3.2869
5/7/03,223.35,,13.5103,16.04,41.5636,15.0824,19.21,3.3896
5/6/03,225.58,,13.4519,15.219,41.4575,15.1815,19.275,3.7926
5/5/03,221.62,,13.225,15.035,40.3003,14.8211,18.96,3.7531
5/2/03,219.05,,13.1958,15.109,40.1846,14.8841,18.8,3.6741
4/30/03,217.56,,13.1925,15.072,40.5607,14.8571,18.325,3.7294
4/29/03,215.29,,13.0985,14.648,40.4546,14.4156,18.58,3.7294
4/28/03,215.62,,13.0499,15.109,40.3871,14.5688,18.895,3.6662
4/25/03,211.49,,12.9688,15.441,39.1913,14.4156,18.45,3.5319
4/24/03,214.12,,12.9072,15.21,39.741,14.6048,18.925,3.7768
4/23/03,215.78,,12.9688,15.625,40.4064,15.0013,19.835,3.7373
4/22/03,213.3,,12.9688,15.413,39.7121,14.3255,19.71,3.7689
4/17/03,210.74,,12.9688,14.915,39.1431,14.3616,19.825,3.6978
4/16/03,209.44,,12.6446,14.657,39.4035,14.1724,19.7,3.7452
4/15/03,210.06,,13.0121,14.934,39.8278,14.4427,19.87,3.7136
4/14/03,206.25,,13.6497,14.768,39.1142,14.2985,19.655,3.6346
4/11/03,204.02,,13.4876,14.215,38.2462,14.2354,19.56,3.5872
4/10/03,203.26,,13.4227,13.68,37.7255,13.9742,19.375,3.5398
4/9/03,206.1,,13.1309,13.661,38.9695,13.7399,19.85,3.5793
4/8/03,204.58,,13.2498,13.578,40.1171,13.7489,19.8,3.5714
4/7/03,207.02,,13.0985,13.661,40.6378,13.9652,20.145,3.5714
4/4/03,201.74,,13.0877,13.016,39.0563,13.5147,19.65,3.4529
4/3/03,200.08,,12.9688,12.343,38.1016,13.1993,19.56,3.3975
4/2/03,198.57,,12.904,12.38,37.0697,13.3164,19.44,3.3738
4/1/03,195.15,,12.8499,11.495,35.6521,13.0011,19.175,3.2553
3/31/03,192.32,,12.8607,11.514,35.3918,12.857,18.655,3.1763
3/28/03,197.07,,12.7527,11.993,36.6454,13.1813,19.435,3.3264
3/27/03,195.85,,12.7743,12.057,36.115,12.893,19.09,3.279
3/26/03,199.26,,12.8607,12.113,37.6098,13.0191,19.615,3.279
3/25/03,198.9,,12.8607,12.214,38.0052,12.7488,19.4,3.2553
3/24/03,196.35,,12.7743,11.984,37.2337,12.4785,18.805,3.2474
3/21/03,202.46,,12.9688,12.933,39.9821,13.0011,19.425,3.3501
3/20/03,197.94,,12.8607,12.417,37.5616,12.6137,18.955,3.279
3/19/03,198.25,,12.6446,12.389,38.3234,12.857,19.24,3.3738
3/18/03,196.63,,12.7527,13.182,37.7834,12.7038,18.87,3.2711
3/17/03,195.72,,12.9688,9.476,38.1595,12.9651,19,3.3501
3/14/03,191.87,,12.8607,9.522,36.9733,12.884,18.24,3.1842
3/13/03,186.99,,12.8607,10.002,33.2123,11.8749,17.72,3.0025
3/12/03,179.24,,12.8499,9.725,31.6308,11.7127,16.745,2.8445
3/11/03,185.39,,12.958,10.656,32.7687,11.3974,17.68,2.9235
3/10/03,185.59,,12.9148,10.767,33.222,11.8028,17.65,2.9709
3/7/03,188.78,,13.0769,11.034,33.897,12.3344,17.78,3.042
3/6/03,192.67,,13.3795,11.182,34.5817,12.4335,18.275,3.121
3/5/03,194.06,,13.2714,11.08,35.4496,12.2713,18.35,3.0973
3/4/03,194.48,,13.2066,11.366,35.7679,12.2983,18.55,3.1052
3/3/03,198.01,,13.3038,11.421,37.3783,12.7939,18.675,3.1526
2/28/03,196.05,,13.3903,11.292,37.0312,12.4785,18.375,3.1763
2/27/03,192.31,,13.1201,11.541,35.9704,12.5686,18.105,3.1447
2/26/03,191.56,,13.185,10.739,35.4014,12.5326,17.95,3.1526
2/25/03,193.17,,13.1742,11.348,35.3725,12.5776,18.215,3.2395
2/24/03,198.9,,12.9688,13.173,36.4911,12.7669,18.6,3.279
2/21/03,200.83,,12.8175,14.592,37.3108,13.0011,18.49,3.2948
2/20/03,200.09,,12.5473,14.261,36.8576,12.929,18.23,3.3422
2/19/03,199.93,,12.5581,14.537,37.5037,13.1092,18.355,3.4529
2/18/03,203.59,,12.6338,15.358,38.6706,13.4246,18.715,3.4291
2/17/03,202.59,,12.623,15.293,38.333,13.3345,18.42,3.4291
2/14/03,199.63,,12.7311,14.417,37.7544,13.1993,18.17,3.2869
2/13/03,197.81,,12.7743,13.846,36.3175,13.0191,17.82,3.3185
2/12/03,196.96,,12.904,14.113,36.1825,12.884,18.095,3.2711
2/11/03,200.78,,13.0769,14.611,38.0919,13.0642,18.63,3.2
2/10/03,196.49,,13.185,14.012,36.7804,12.875,18.425,3.1368
2/7/03,198.56,,13.2498,13.901,36.5972,12.8389,18.225,3.1605
2/6/03,201.04,,13.1958,14.076,36.7322,12.902,18.515,3.2
2/5/03,204.3,,13.3147,14.629,36.6743,13.1182,19.32,3.2079
2/4/03,202.65,,13.3795,14.362,35.2857,12.8119,19.01,3.1684
2/3/03,206.91,,13.3363,14.934,35.7293,12.938,19.48,3.3185
1/31/03,202.83,,13.3795,15.109,35.4593,12.902,19.285,3.1605
1/30/03,203.45,,13.3579,15.007,35.3628,13.0552,19.22,3.2316
1/29/03,199.84,,13.3471,15.118,32.9712,12.9741,18.875,3.1605
1/28/03,198.88,,13.293,15.247,33.2702,13.0281,18.3,3.2632
1/27/03,198.91,,13.0121,15.192,33.5113,12.929,18.145,3.3343
1/24/03,205.45,,13.185,15.874,34.3406,13.3255,18.825,3.4845
1/23/03,206.06,,13.2498,16.786,35.3243,13.2894,19.035,3.437
1/22/03,206.77,,13.5092,16.436,34.5238,13.2534,19.125,3.5003
1/21/03,210.37,,13.7578,17.266,35.411,13.4246,19.575,3.5635
1/20/03,211.88,,13.9415,17.828,36.2597,13.4606,19.935,3.6267
1/17/03,214.11,,13.9955,18.105,36.9637,13.5147,20.58,3.5635
1/16/03,218.11,,13.9415,19.082,38.7091,14.1273,20.945,3.6662
1/15/03,217.47,,14.0387,19.026,39.0467,13.7399,20.915,3.6425
1/14/03,220.34,,14.0496,19.321,39.8567,13.6048,21.1,3.7215
1/13/03,219.29,,14.0496,19.137,39.6638,13.83,21.315,3.7689
1/10/03,219.42,,13.9631,19.404,39.1238,13.6858,21.5,3.6978
1/9/03,217.58,,13.9199,19.533,39.1431,13.0642,21.6,3.6109
1/8/03,216.89,,13.8983,19.616,39.0563,12.884,21.48,3.5556
1/7/03,217.8,,13.9415,20.326,39.3552,12.902,21.825,3.6425
1/3/03,219.05,,14.082,19.911,38.9599,13.1272,21.415,3.6109
1/2/03,216.64,,14.2981,19.865,39.172,13.3885,21.735,3.5161
12/30/02,211.34,,13.9847,18.851,36.5683,12.92,21.135,3.3738
12/27/02,208.02,,13.9415,18.022,36.3947,13.1633,20.955,3.358
12/23/02,211.22,,14.1576,19.432,36.9347,13.3615,21.535,3.4608
12/20/02,211.14,,13.9955,19.967,37.5133,13.6048,21.01,3.4687
12/19/02,208.62,,14.2657,19.045,37.4844,13.4336,20.83,3.4608
12/18/02,209.39,,14.1144,19.828,38.0919,13.6048,20.695,3.4924
12/17/02,213.84,,13.9847,20.372,39.5385,13.7129,21.08,3.5872
12/16/02,215.74,,14.1036,20.787,39.0949,13.3885,21.36,3.6109
12/13/02,209.43,,14.0496,19.81,36.3754,13.6498,20.75,3.5319
12/12/02,212.15,,14.136,20.676,36.6454,13.785,20.93,3.5556
12/11/02,213.46,,13.9415,21.073,36.8383,14.2354,21.125,3.6504
12/10/02,211.31,,13.8874,20.833,35.2278,14.3255,20.9,3.5635
12/9/02,210.67,,13.7794,20.179,34.437,14.1453,21.05,3.5477
12/5/02,214.37,,13.9199,20.575,36.0572,14.5868,21.15,3.6978
12/4/02,216.79,,13.8442,21.451,36.9733,14.4337,21.24,3.6899
12/3/02,217.22,,13.8874,21.202,38.0919,13.9652,21.695,3.6978
12/2/02,221.27,,13.7794,21.709,38.2366,14.704,21.775,3.7768
11/29/02,221.18,,13.9415,21.184,39.5385,14.758,22.02,3.8953
11/28/02,221.55,,13.9415,21.432,39.8567,14.6048,22.165,4.085
11/27/02,219.38,,13.9199,21.81,39.7313,15.0914,22.05,3.9506
11/26/02,214.38,,14.0496,20.483,39.201,15.1454,21.485,3.7926
11/25/02,219.28,,14.0387,21.303,40.6378,15.677,21.715,3.8716
11/22/02,221.72,,13.8658,21.571,43.9649,16.2626,21.89,3.8163
11/21/02,221.62,,13.52,21.377,43.1741,16.0554,22.195,3.682
11/20/02,215.86,,12.5365,20.981,41.2743,15.3166,21.725,3.5398
11/19/02,216.66,,12.623,21.396,41.1779,15.659,22.08,3.5319
11/18/02,218.39,,12.8283,21.432,42.0458,16.2266,21.975,3.6504
11/15/02,216.46,,12.7743,20.594,41.1586,16.1185,21.84,3.524
11/14/02,214.41,,12.7311,20.206,40.2135,16.2266,21.525,3.5003
11/13/02,211.12,,12.6338,18.943,38.0919,15.5779,21.39,3.4924
11/12/02,213.35,,12.8499,19.303,38.0919,15.5599,21.6,3.437
11/11/02,210.91,,12.8067,18.068,37.7544,15.1094,21.525,3.3264
11/8/02,212.63,,12.4285,17.911,38.0919,15.0824,21.425,3.3343
11/7/02,214.08,,12.3744,17.929,39.876,15.5329,21.325,3.4291
11/6/02,215.44,,12.2123,18.824,41.0814,16.3527,21.9,3.5161
11/5/02,218.39,,12.2015,18.326,40.4353,16.0284,21.995,3.4608
11/4/02,216.69,,12.1475,18.224,40.1171,15.4518,21.995,3.3817
11/1/02,209.9,,12.1042,17.367,37.9955,14.5778,21.65,3.2316
10/31/02,210.77,,12.3528,17.662,38.8249,14.8841,21.84,3.2316
10/30/02,206.58,,12.0286,17.819,37.1083,14.704,21.1,3.1289
10/29/02,202.02,,12.0502,16.998,35.5364,14.4427,20.2,3.0341
10/28/02,210.01,,12.0826,17.247,37.9569,15.1184,21.525,3.2711
10/25/02,206.11,,12.1583,16.98,36.4718,14.6679,21.6,3.1921
10/24/02,206.98,,12.0826,17.284,36.1729,15.1815,21.895,3.2711
10/23/02,202.47,,12.0286,16.786,35.0446,15.0193,21.41,3.121
10/22/02,209.01,,12.1907,18.059,37.658,15.6049,21.915,3.2237
10/21/02,209.65,,11.9854,19.146,38.6223,15.677,22.725,3.2948
10/18/02,209,,12.1042,19.893,38.5741,16.4338,22.85,3.0815
10/17/02,209.88,,12.1042,19.736,38.8056,16.6501,22.745,3.1605
10/16/02,205.55,,12.1042,18.999,37.3205,15.9924,22.095,3.279
10/15/02,208.18,,12.1907,19.146,36.819,15.9743,22.345,3.1763
10/14/02,197.99,,11.9529,17.496,32.4216,14.4156,21.325,2.9472
10/11/02,199.84,,12.0394,18.049,32.7687,14.731,21.625,3.121
10/10/02,190.93,,11.8665,17.081,30.7532,13.4786,20.995,2.8524
10/9/02,187.09,,12.0394,16.215,28.6413,12.8299,20.47,2.6943
10/8/02,186.6,,12.0934,16.316,29.027,13.0642,20.635,2.7259
10/7/02,190.28,,11.9529,16.823,28.4388,12.9831,21.125,2.8049
10/4/02,192.26,,12.0286,17.229,27.9662,13.9561,21.295,2.9314
10/3/02,197.82,,12.2663,17.662,31.2065,14.776,21.625,3.0815
10/2/02,199.91,,12.4825,17.699,33.2702,15.2085,22.125,3.2
10/1/02,194.7,,12.5257,17.487,32.383,14.2445,21.32,3.1447
9/30/02,192.4,,12.5365,16.086,31.8044,14.0192,20.425,3.2
9/27/02,199.66,,12.904,18.003,35.5846,15.2896,21.625,3.3738
9/26/02,199.03,,12.8607,18.271,36.5008,14.8661,21.4,3.3501
9/25/02,191.29,,12.5581,17.496,33.7331,14.4247,20,3.2079
9/24/02,188.85,,12.5906,16.915,32.6337,15.0914,20.02,3.1526
9/23/02,190.8,,12.9148,17.238,34.3792,15.1364,20.43,3.2711
9/20/02,198.19,,13.0661,18.243,36.6454,15.4428,20.47,3.3975
9/19/02,198.19,,12.9688,17.957,37.359,15.4968,20.625,3.4687
9/18/02,201.14,,12.9148,18.99,38.632,15.9203,20.885,3.5951
9/17/02,206.64,,12.9796,20.335,40.8404,16.5239,21.675,3.8479
9/16/02,208.6,,13.0661,19.736,40.5993,16.6681,22.075,3.8242
9/13/02,209.08,,13.0877,19.248,40.7825,16.2717,21.725,3.6899
9/12/02,214.79,,13.0661,19.773,41.8144,16.8032,22.115,3.7373
9/11/02,221.04,,13.0877,20.289,44.3795,18.6502,23.1,3.8874
9/10/02,216.98,,13.0661,20.05,43.3573,18.0736,22.475,3.6978
9/9/02,213.25,,13.0769,19.635,41.9011,17.6592,21.8,3.6188
9/6/02,216.59,,12.9364,20.363,42.4315,17.7943,22.15,3.6978
9/5/02,211.95,,13.0985,19.681,41.1489,17.6051,21.225,3.5477
9/4/02,213.27,,13.1201,19.93,42.1229,17.8844,21.35,3.5319
9/3/02,212.82,,13.0445,19.828,42.9137,18.1187,21.43,3.5003
9/2/02,219.39,,13.0553,21.525,45.1607,19.2809,22.75,3.761
8/30/02,222.4,,12.9148,22.336,45.8646,19.7314,23,3.7531
8/29/02,220.8,,12.904,21.709,45.5753,19.4611,22.545,3.8321
8/28/02,223.81,,12.9148,22.032,47.8416,19.8936,23.055,3.9664
8/27/02,232.88,,13.1742,23.046,50.1946,20.4522,24.075,3.9664
8/26/02,226.46,,13.1201,22.612,47.9766,20.8126,23.355,3.8874
8/23/02,228.08,,13.2282,22.76,48.748,20.5873,23.85,3.8163
8/22/02,230.23,,13.0769,22.944,50.3874,20.6324,24.09,3.8321
8/21/02,228.21,,13.185,22.4,48.6998,20.3801,23.125,3.5556
8/20/02,225.97,,13.239,21.949,47.4944,20.5423,23.125,3.5398
8/19/02,229.23,,13.1309,23.064,48.6998,20.7225,23.45,3.5635
8/16/02,224.43,,13.0769,22.041,46.2986,19.9116,23.32,3.3343
8/15/02,223.27,,13.3038,22.133,45.9514,20.4972,23.25,3.4608
8/14/02,217.21,,13.0877,21.478,44.5242,19.8215,22.35,3.2948
8/13/02,221.28,,13.0985,22.419,47.1279,20.7225,23.05,3.2632
8/12/02,218.5,,12.958,22.446,46.7326,20.0017,22.775,3.3343
8/9/02,221.86,,12.958,23.479,47.4462,20.1188,23.7,3.2869
8/8/02,217.91,,12.7527,21.709,47.639,19.1908,23.315,3.4212
8/7/02,211.68,,12.3636,19.626,45.0835,18.2898,22.425,3.3975
8/6/02,211.76,,13.0229,21.091,44.8713,19.371,22.39,3.3501
8/5/02,207.96,,13.3471,20.142,42.4315,18.9205,21.375,3.0499
8/2/02,215.1,,13.3471,21.838,43.7816,18.407,21.525,3.1605
8/1/02,214.54,,13.239,21.893,44.1288,18.1096,21.75,3.4212
7/31/02,222.94,,13.185,23.23,45.2089,18.8304,23.3,3.4687
7/30/02,222.89,,13.2498,25.258,44.1674,18.1907,22.5,3.5161
7/29/02,222.47,,13.3471,25.138,45.1124,18.0196,22.625,3.4212
7/26/02,212.76,,12.9688,22.769,41.6504,16.8933,21.575,3.121
7/25/02,213.09,,13.0985,21.838,41.1779,16.7582,21.445,3.2395
7/24/02,204.61,,12.5257,22.935,37.9377,15.9924,20.81,3.0025
7/23/02,207.25,,13.4011,23.35,37.8509,16.7582,21.05,3.121
7/22/02,214.54,,13.3471,24.567,39.4131,17.0285,20.52,3.3106
7/19/02,225.77,,13.5092,25.903,42.1229,17.3438,22.75,3.6346
7/18/02,234.77,,13.1634,27.516,45.0932,18.3799,23.245,3.7926
7/17/02,232.23,,12.9688,27.839,45.5657,18.8214,23.175,3.8479
7/16/02,224.03,,12.8391,27.148,43.6852,18.2448,22.35,3.6978
7/15/02,224.62,,13.4011,27.056,42.9812,18.47,22.79,3.7452
7/12/02,232.35,,13.185,28.023,45.8068,18.9205,24.9,3.8716
7/11/02,232.83,,13.4119,28.577,47.234,18.6592,25.325,3.8321
7/10/02,240.37,,13.7902,28.816,49.6642,19.0106,26.225,4.0533
7/9/02,248.94,,14.0279,29.932,51.4482,18.47,28.625,4.1324
7/8/02,250.22,,13.7361,30.374,52.7501,18.9205,28.925,4.1798
7/5/02,247.97,,13.7794,30.669,51.8822,18.9205,29.2,4.164
7/4/02,240.27,,13.5092,28.807,49.3749,18.2538,28.375,4.0691
7/3/02,236.2,,13.6713,28.392,48.6998,18.0826,27.375,4.0929
7/2/02,243.71,,13.4335,29.36,48.2177,18.7854,27.7,4.2667
7/1/02,251.78,,13.4011,30.005,53.3769,20.5423,28.325,4.3615
6/28/02,251.37,,13.3471,29.913,54.0038,20.272,28.2,4.3457
6/27/02,243.33,,13.3471,29.323,51.2554,19.6323,26.95,4.3062
6/26/02,239.93,,13.3903,28.484,50.4357,20.0017,26.75,4.2588
6/25/02,241.56,,13.8334,28.853,52.4608,20.9477,27.45,4.243
6/24/02,237.62,,13.7253,28.927,50.8214,19.9116,26.325,4.164
6/20/02,241.08,,13.8334,28.945,51.8822,20.3441,27.225,4.0771
6/19/02,244.08,,13.8334,29.406,52.9912,21.0829,27.7,4.2746
6/18/02,246.99,,13.9307,30.171,54.1966,20.7765,28.025,4.5906
6/17/02,246.89,,14.0496,30.651,54.1966,20.5873,27.925,4.5353
6/14/02,239.7,,13.4876,29.194,51.7858,20.3801,26.825,4.4563
6/13/02,244.95,,13.8766,30.236,53.1359,20.9477,27.725,4.5195
6/12/02,248.66,,13.6713,30.282,54.052,21.3532,27.75,4.4721
6/11/02,254.31,,13.6173,31.019,55.3056,22.2541,28.5,4.5906
6/10/02,250.85,,13.4011,30.835,54.5824,21.5334,28.025,4.5906
6/7/02,250.67,,13.293,31.526,54.9199,21.5514,28.525,4.5827
6/6/02,254.26,,13.239,31.001,55.9325,21.6325,28.9,4.725
6/5/02,253.54,,13.6713,30.734,55.3539,20.8126,28.675,4.7645
6/4/02,256.63,,13.9415,30.807,54.9681,20.9838,28.525,4.8435
6/3/02,259.91,,14.1576,31.803,57.4754,21.6595,29.425,4.9067
5/31/02,259.64,,14.2549,32.079,58.1023,22.074,29.95,4.8593
5/30/02,259.86,,14.082,31.526,57.5237,21.5334,28.95,4.8988
5/29/02,261.75,,14.0496,32.697,58.488,21.4883,29.475,4.8277
5/28/02,261.3,,14.1036,32.494,58.6809,21.4433,29.675,4.9383
5/27/02,262.07,,13.9307,32.771,58.8255,21.8037,30.25,4.9383
5/24/02,261.85,,13.7253,32.356,58.7773,21.9388,30.375,4.9936
5/23/02,262.2,,13.7037,32.854,58.8255,21.7586,30.05,4.962
5/22/02,262.41,,13.5524,32.633,57.8612,21.7586,29.625,4.8593
5/21/02,264.34,,13.5092,32.909,58.4398,21.4162,29.875,4.8593
5/20/02,265.03,,13.4876,32.448,58.0541,21.0829,29.75,4.9146
5/17/02,266.44,,13.4876,33.195,58.6327,20.7856,29.95,4.9304
5/16/02,265.78,,13.466,33.37,58.488,20.9477,30.825,4.8988
5/15/02,266.12,,13.52,33.471,59.0666,21.4883,30.775,4.8988
5/14/02,263.42,,13.4011,33.637,59.0666,21.3081,30.7,4.8988
5/13/02,262.65,,13.466,33.527,58.1023,21.3532,30.075,4.8119
5/10/02,260.77,,13.5632,33.001,56.9451,21.7316,29.9,4.8119
5/8/02,262.51,,13.4876,33.932,57.6683,21.0649,29.775,4.8593
5/7/02,259.53,,13.4335,33.49,55.7396,20.6054,29.35,4.7724
5/6/02,262.88,,13.3471,32.771,55.6432,20.9027,29.4,4.7171
5/3/02,263.59,,13.185,33.066,56.0289,20.272,30.15,4.7566
5/2/02,261.62,,12.8716,33.628,56.3182,20.8757,29.575,4.8909
4/30/02,262.07,,12.9148,33.527,55.9325,21.1369,29.4,4.9778
4/29/02,260.67,,12.9688,32.909,55.0646,20.7225,28.7,4.8988
4/26/02,260.81,,12.958,34.181,55.4503,21.1459,29,4.9383
4/25/02,261.84,,13.0121,34.661,55.2092,21.0829,29.275,4.7329
4/24/02,262.69,,12.9688,36.135,55.8843,20.6774,29.4,5.0884
4/23/02,262.89,,12.9796,35.951,56.704,21.0378,30,5.2148
4/22/02,263.48,,13.0661,36.965,56.6075,20.9477,30.55,5.3334
4/19/02,265.82,,13.0229,36.891,57.8612,21.0108,30.575,5.4124
4/18/02,265.09,,13.2822,36.901,56.2218,20.6324,30.65,5.3729
4/17/02,266.71,,13.2498,36.799,55.4503,20.272,30.35,5.3808
4/16/02,265.25,,13.293,36.882,55.6914,20.6324,30.45,5.365
4/15/02,260.38,,13.1201,36.781,53.4252,19.9657,29.8,5.1753
4/12/02,258.43,,13.0877,36.366,52.7983,19.7224,29.375,5.12
4/11/02,258.47,,13.1201,35.536,53.2323,19.371,29.825,5.0568
4/10/02,261.61,,13.0553,36.182,54.2449,19.5512,30.225,5.041
